Wikipedia_movie_ID,Month,Revenue_with_inflation,log_revenues
1067272,10.0,111760669.5226708,18.53187026361328
2564144,4.0,65171796.383229814,17.992537362501782
1774803,4.0,465884608.4456522,19.959448540065427
74293,3.0,110460379.06614907,18.520167454136562
5524740,8.0,22468684.295341615,16.927633088612794
735291,6.0,291009693.9204969,19.48886713702249
171628,12.0,161642955.78229812,18.90090048421311
2233996,8.0,7644872.388198758,15.849545705014847
11545267,9.0,9873021.308385093,16.10531647483952
6947457,8.0,16576945.90341615,16.623523487049813
1530223,9.0,31949374.39285714,17.27966315777787
1582661,9.0,57152449.53136646,17.861232808727802
31079,1.0,156537423.2326087,18.868805665445354
899255,6.0,162565294.9478261,18.906590294091558
667361,11.0,1610768114.6245341,21.19997699200052
1602002,1.0,688962.0885093168,13.442941524547695
5488755,9.0,1731065.0661490683,14.364247422215088
20181491,7.0,598549275.9440993,20.210019411977687
8401840,4.0,102640594.50155279,18.446744070358864
2269465,7.0,28012582.96832298,17.14816435891908
54030,12.0,336096075.2984472,19.632907615443123
2435668,4.0,90464829.47142857,18.320471708510937
3718428,2.0,6980201.821428571,15.758588388565327
244752,1.0,5249744.869565217,15.473690037113677
1466657,10.0,45679144.082919255,17.637152385897416
1346428,11.0,47113409.71801242,17.668068225853986
1210913,6.0,5475644.454347826,15.515820535296411
1417388,3.0,46200476.49409938,17.648500669723877
20798851,5.0,76595.9602484472,11.246299616067047
25932995,6.0,1855740.0621118012,14.433794129778496
545933,11.0,120117652.00186335,18.60398225378432
1015585,9.0,8711346.206832297,15.980136895649464
718302,2.0,30934798.501552794,17.24739227331854
96893,3.0,137622700.93664595,18.74002644759344
1070097,4.0,1439409.8192546584,14.179743739801824
142224,6.0,389864963.7242236,19.781310990269716
3569822,12.0,518123849.8326087,20.06572486398668
173941,12.0,1440190327.3304348,21.08804111355765
13141602,3.0,848669.7552795031,13.651425408795735
1716343,1.0,2755008.891925466,14.828931228123096
10408933,8.0,74720425.53191489,18.12926404688892
31505444,6.0,13813378.267021274,16.441148120163525
1345561,6.0,19755271.0393617,16.798930901772067
19105706,7.0,14591238.652482267,16.495931814255382
73376,2.0,23018042.198581558,16.951788909795084
5118109,5.0,25031342.553191487,17.035639299731848
17727095,3.0,33146810.992907796,17.31645707065973
11241120,12.0,41864193.9716312,17.54994146039893
18585467,8.0,22622771.14751773,16.934467529880664
1276889,9.0,18161214.53900709,16.714798808802332
3981967,9.0,35928071.27659574,17.397029477620926
14255798,10.0,14861062.411347516,16.514255089405363
10612874,10.0,8634360.283687942,15.971260182705981
6400083,5.0,9547609.929078013,16.071801411927858
171005,11.0,23981422.80520161,16.99279003879774
12053509,4.0,9346850.791814515,16.050550030820716
3028248,3.0,38419441.58427419,17.46407418069292
685987,4.0,117527293.12854837,18.582181146520306
1681132,11.0,143648455.8858871,18.782879594190742
2372989,9.0,8335947.258064515,15.936087715947654
2541839,9.0,261689063.5243145,19.382667576502246
5578994,8.0,25128724.81004032,17.03952216450128
5813191,1.0,10882664.109758064,16.202681632447245
779536,10.0,8409493.34766129,15.944871786098867
576204,2.0,51984895.32012096,17.76646375973672
1235519,7.0,71319048.77004032,18.082674013377844
1032620,6.0,525655988.36016124,20.08015754221678
7455727,6.0,5089532.423427419,15.442696522505074
2002320,10.0,27477127.777177416,17.128864499374604
12485800,2.0,179057.65758064514,12.09546314234588
301574,11.0,498796176.1834274,20.02770810570915
18935792,8.0,16487802.720524192,16.61813143644714
3477126,3.0,37064788.791693546,17.42817798773468
12404324,4.0,73163.75,11.20045535870895
5018573,4.0,135634214.3568145,18.725472219909264
145359,6.0,148687620.9677419,18.81735815959747
770128,12.0,14783521.607782256,16.509023713559085
16079090,9.0,18676177.685443547,16.7427593491337
513090,11.0,63959341.94907258,17.97375815740106
213270,11.0,783442159.9621774,20.479207794396114
3357475,4.0,7096883.749999999,15.775166337212331
618929,6.0,508357637.4950806,20.046695768660477
7171361,3.0,4837702.795927419,15.39195053708023
10095763,6.0,32430563.824999996,17.294611864040476
4672611,4.0,65712.8481048387,11.093049742505169
739786,3.0,20769064.51612903,16.848975154690102
3529964,9.0,316756685.12923384,19.573644482323182
4944673,8.0,52158312.2885887,17.76979411862876
5608911,2.0,44131989.300282255,17.602695458414246
21509421,10.0,14001684.334798386,16.454688189971368
29558941,5.0,2945303.521209677,14.895722432986267
8056384,12.0,45152054.82362903,17.625546347835506
2439288,3.0,5713656.972862903,15.558369827220188
5330839,1.0,2054560.8262903225,14.535572673238878
23276270,10.0,4083021.0747983865,15.222347731884861
1879413,3.0,20081898.77552419,16.815329408851312
1163257,4.0,184673912.36116934,19.034102191886543
22142761,1.0,8404230.277903225,15.944245741559637
692739,2.0,91816208.46971773,18.33529940285629
6465014,1.0,95789960.6639516,18.377668442710192
9626476,10.0,37626530.62370967,17.443219961234693
1815970,9.0,18231228.799637094,16.718646549739056
4179770,2.0,10755576.315887095,16.190934905104836
33270,7.0,219074797.21475804,19.204923769262752
2941342,1.0,3041686.1412903224,14.92792257136022
2636543,10.0,64910494.300282255,17.988519868144458
3038054,8.0,52320008.89633064,17.772889435150102
7846363,4.0,4372489.911491935,15.290843178609096
45568,8.0,212411118.38862902,19.1740341924245
846820,10.0,700955486.0767338,20.367954942378812
848218,12.0,174967072.31814516,18.98010835600179
30275589,12.0,378064346.20669353,19.750574967156744
770144,10.0,43494442.742903225,17.58814373486109
600008,11.0,226345256.06133062,19.237572073205275
449547,6.0,368650895.1612903,19.725360670611526
766348,3.0,19177380.054516125,16.76924202030593
22718064,3.0,4823825.284637096,15.389077798789055
129542,9.0,34796186.23471774,17.365018347782787
14774463,8.0,19243664.05189516,16.772692424358265
10136056,5.0,226571.6129032258,12.33081634569164
3476903,7.0,26830355.50693548,17.1050444726657
901489,5.0,70921701.16403225,18.07708702596709
24160887,9.0,2474166.733145161,14.721414223820986
51888,5.0,1119102821.652661,20.835793149143903
678603,10.0,27388255.062016126,17.125624832091077
5644502,5.0,28660091.209838707,17.17101616283791
291610,9.0,11161842.819032257,16.22801162843888
1125221,12.0,168322755.92443547,18.941393860504792
1724301,7.0,167757197.7768145,18.938028240656
384990,1.0,86714778.67649193,18.278134884854182
22150482,3.0,694503.3566935483,13.450952274416904
390867,7.0,14531635.33737903,16.49183857824145
2353104,6.0,91941552.13419354,18.336663630233723
4726,6.0,970833220.5904838,20.69366525104014
4524855,4.0,28476983.584677417,17.164606725439462
19271559,5.0,236012.09677419352,12.371638340211895
21318106,8.0,14996003.298508063,16.52329427679711
2103169,4.0,9894665.549999999,16.107506336548635
3051466,3.0,364081.7009677419,12.805133574641108
23808966,2.0,95549589.42374998,18.3751559316633
600216,2.0,115886643.23721772,18.568123057814002
695227,7.0,537762969.9421774,20.102928444728143
657764,8.0,187059737.40637094,19.046938575176103
987370,3.0,25403088.87254032,17.050381333750103
22215272,10.0,4431405.611209677,15.304227385421099
2056480,5.0,110710883.79423386,18.5224327107704
10701274,11.0,43867887.043749996,17.596693107946685
6043815,3.0,27300031.380120967,17.12239840960951
1496622,3.0,75303091.09169354,18.137031742282076
596701,1.0,10350348.265967742,16.152530725995312
9709480,12.0,11335753.052782256,16.243472275780707
1118829,7.0,298078156.76330644,19.512866281100454
129444,12.0,344089814.8458064,19.65641327092774
10587298,12.0,24911898.1366129,17.030856084119044
602501,2.0,25918848.467741933,17.07048100206262
2053385,8.0,2589838.621895161,14.7671061235859
129493,6.0,556658405.2256451,20.137462333684823
1623500,6.0,37982963.17262097,17.45264827959472
6212119,11.0,858047.9391532257,13.66241525004821
2513630,4.0,23994073.053588707,16.99331740171307
17188776,1.0,399339.54810483864,12.897567331735196
4490437,10.0,39071092.224556446,17.480893422221676
1996645,10.0,8435676.529677419,15.947980475805515
5846373,3.0,1095030.045645161,13.90629235980165
8195278,6.0,21276877.584032256,16.873131481598136
2351932,7.0,33853518.518387094,17.33755349633392
8771437,2.0,21511799.30491935,16.884112147439538
6179287,5.0,455069.084516129,13.02820452050884
255482,9.0,4561268.90733871,15.333111411934114
129524,4.0,199268848.50302416,19.11016546841539
2967406,4.0,16421662.690524193,16.614111916942747
226682,8.0,44066566.74705645,17.6012119292465
936196,12.0,33699931.28629032,17.33300635633803
77856,8.0,965504029.683387,20.688160833499314
4836072,10.0,679714838.7096773,20.337183913341885
8695,1.0,86516087.17258063,18.275840933483945
24225138,8.0,10139079.677419353,16.131907790412505
6322029,9.0,1179116435.4838707,20.888031211457363
23769406,12.0,40122056.4516129,17.507436777262157
6456053,12.0,50978612.9032258,17.74691674789606
612710,10.0,37804.49132653061,10.540183192711545
1851703,9.0,40489667.703571424,17.51655738109819
1231856,9.0,81002969.14285713,18.209996368049552
4501185,7.0,19213859.999489795,16.77114245154502
2023704,8.0,266118701.10459182,19.3994530119625
25411775,8.0,79048.4693877551,11.277816479866418
31351,5.0,10896469.638775509,16.203949408385988
1749093,6.0,787308384.090306,20.484130577266424
2372994,6.0,262978187.977551,19.38758165125613
6954370,2.0,48847785.59234694,17.70421960466504
1364770,2.0,169723561.55969387,18.949681562992748
2763233,10.0,3435855.775,15.04977658652546
2825783,10.0,15619315.300510203,16.56401886662056
644845,3.0,62043718.993367344,17.943349839565716
842825,7.0,40682391.38520408,17.521305912697184
231829,12.0,85112019.2494898,18.259478820344892
818002,9.0,312402287.85408163,19.559802299379562
5702474,4.0,58922.72908163265,10.983982187929438
286850,9.0,3101413.9974489794,14.947368693669873
473253,12.0,200250741.88316324,19.115080848690717
1052246,12.0,10894208.85255102,16.203741908079515
1880706,2.0,283917721.7362245,19.4641950419544
2207640,8.0,34427519.634693876,17.354366791903317
1673514,4.0,128840272.88112244,18.674084000409525
2115510,2.0,208828517.9020408,19.157023984637178
3194428,3.0,27086052.89387755,17.11452950000798
244610,6.0,390158091.67499995,19.782062578219705
707151,3.0,20338396.498469386,16.828021110593543
8760676,7.0,1116550.8469387754,13.92575489059463
1438861,5.0,32610283.15510204,17.30013823080361
295757,7.0,58778704.52704082,17.88929017936275
3210646,9.0,313168.95612244896,12.654498119803248
2310825,3.0,31202547.609693877,17.25601030360305
296252,2.0,4989569.250510204,15.422860141458651
2399430,1.0,39287322.91785714,17.486412452737227
686033,5.0,5246942.283673469,15.473156042736703
3492280,10.0,39688319.993367344,17.496567495653945
204019,5.0,639220529.132653,20.275760068816517
874208,3.0,3622887.9668367347,15.102782046638051
1908729,7.0,543603165.0443877,20.113730062601775
42224,9.0,41512618.136224486,17.541507990461934
5384642,4.0,50141533.244897954,17.73036022950287
2210682,1.0,70727335.64285713,18.074342698895865
462749,1.0,8630146.508163264,15.970772039527708
491323,8.0,5629415.667857142,15.54351620571648
3170133,4.0,290696.35459183675,12.580034546364578
2367161,7.0,218358539.8892857,19.201648948142182
2322629,3.0,64030553.08571428,17.97487091937294
1439597,3.0,34149095.115816325,17.346246646289348
1006993,2.0,7711598.023979591,15.858235990467415
6127063,1.0,312847.49234693876,12.653471105881962
1735236,12.0,163259251.76785713,18.91084999690616
963023,12.0,3526071.1581632653,15.075694822724198
14747692,12.0,14815696.264285713,16.511197735137287
9979,7.0,284734708.74693877,19.46706845822431
241603,6.0,548099001.0683674,20.12196648747932
192461,9.0,189280744.87142855,19.05874189347522
1693395,1.0,95374910.13622448,18.373326105353243
417891,8.0,102590681.02755101,18.4462576583843
2394008,12.0,527227586.01071423,20.083142865297134
4180278,7.0,236096895.2122449,19.279752851661122
4288473,12.0,153571608.8892857,18.849677523632824
593184,7.0,99900426.2255102,18.419684510131304
32789431,1.0,195237.42295918366,12.181971650565394
2244052,3.0,72140179.47602041,18.094121721321525
3095001,7.0,44020581.89795918,17.600167852920226
587265,10.0,230638.84081632653,12.348608306355873
536009,12.0,226251237.95663264,19.237156612160867
1345168,11.0,6564304.348979591,15.697157096506565
95953,2.0,19020484.607142854,16.761027093576228
30582,8.0,1181873501.7122447,20.890366729655195
4743308,10.0,103465717.72091836,18.45475088605143
253828,4.0,730642202.4785714,20.40943443479428
240173,11.0,1115630.3714285714,13.924930158664441
23011287,4.0,85165.06428571428,11.352346585131642
9571945,10.0,22159920.918367345,16.913795851171255
1009041,9.0,177244234.69387755,18.9930391964378
2592877,9.0,5137509.339285714,15.452078955650807
6189418,5.0,17596312.25,16.68319990680364
18841979,1.0,436767560.1311224,19.894911712537954
24584915,10.0,131059850.26020408,18.69116464904639
2804661,12.0,155541199.8755102,18.862421205458165
20110420,2.0,942902.4392857143,13.756718098454044
2945187,1.0,21110102.789285712,16.86526228903509
31727801,2.0,40402551.02040816,17.514403485007385
3024499,6.0,3795573.739795918,15.149346140466784
2837025,11.0,372386875.025,19.73544385845232
89818,6.0,108382300.64132653,18.501175355421935
7887331,2.0,64732090.68520408,17.985767628551073
1051820,1.0,181226501.59540814,19.01525819692408
689969,4.0,26177411.817857143,17.080407452514535
61664,4.0,119226691.39183673,18.596537208601397
166121,11.0,635374030.6122448,20.269724408036286
3610087,5.0,18285451.53622449,16.721616303612617
8636365,2.0,128585510.20408162,18.6721046900455
2055701,4.0,3551380.7214285713,15.08284702144943
952682,7.0,33882158.97448979,17.338399149876324
12231869,1.0,7373867.83010204,15.813452933843156
543162,9.0,20260904.405612245,16.824203695749596
1036703,8.0,95322515.05408163,18.37277659522316
1562557,8.0,42540574.971938774,17.565968883675556
331860,1.0,3666492.8591836733,15.114746138930206
104916,12.0,83324868.61734693,18.238257605407323
143812,10.0,18568265.88010204,16.736964546098324
3574823,9.0,8706575.838265305,15.979589141597756
2580403,7.0,413657134.06734693,19.840548010078958
3036635,4.0,30832864.26785714,17.244091700764464
947450,3.0,80043074.79591836,18.19807548268305
528069,2.0,26623875.81632653,17.097318958241477
50793,5.0,1804140215.7709184,21.313349980494863
3828251,3.0,164927051.50765306,18.921013822029668
3383952,12.0,84933548.88520408,18.25737973088582
3667955,12.0,22910199.80408163,16.947092775652305
585172,4.0,49979048.2377551,17.72711444032772
335298,11.0,851993500.6617347,20.563089456433197
349941,9.0,56883947.848469384,17.856523747669392
12978934,3.0,49398442.5,17.71542945332104
398934,3.0,93941492.62142856,18.358182727530235
2080169,4.0,148550044.33163264,18.81643245830188
947616,10.0,71751561.39081632,18.088720173911703
5434432,5.0,1531360.325,14.241666999659364
44122,9.0,625882243.4913265,20.2546728019308
1086550,7.0,289929106.63469386,19.485146991179242
30007,3.0,814229770.2392857,20.517753157156516
4862696,8.0,17521374.301020406,16.678932082235182
6809250,9.0,12827848.59489796,16.36712903702035
692682,3.0,8345164.479591836,15.937192824840915
4744645,6.0,59910320.25561224,17.908359339657775
1110047,2.0,60912642.551020406,17.924951306390064
232795,6.0,146042228.1270408,18.79940637159945
689549,10.0,26102496.70510204,17.077541526917184
871658,7.0,18570080.481632654,16.737062267279253
507679,12.0,159633236.99489796,18.888389473146308
93559,3.0,133332297.0122449,18.708355043965778
3755662,11.0,64840151.699489795,17.987435594426326
171588,9.0,7372613.594387755,15.813282827404718
956598,7.0,311470557.5984694,19.556815373581706
770156,9.0,4558841.1673469385,15.3325790192263
217784,10.0,20522821.84744898,16.837048085744467
13702809,12.0,19020495.146938775,16.761027647704747
1130769,10.0,117652785.42397958,18.583248348369324
501340,6.0,412460675.75765306,19.837651427698074
1167483,9.0,157124235.0632653,18.872547356530394
634114,12.0,892265.7464285714,13.701519289197323
1681589,3.0,3001802.3862244897,14.91472346163524
6264910,4.0,28232582.433673467,17.155987274390576
1396533,4.0,14771234.13520408,16.508192207902734
1259297,11.0,362091.17551020405,12.799651325145266
55601,11.0,361991929.2785714,19.707132474730937
471352,5.0,16478045.172959182,16.61753945726423
2209301,10.0,3513265.3061224488,15.07205644963818
2772250,4.0,7293942.801020408,15.802554808397943
8829690,5.0,14537891.836734693,16.49226902896153
5499151,9.0,3523524.040816326,15.074972194719077
2880425,9.0,59906056.908163264,17.908288174971418
1766274,10.0,53817037.62959184,17.801100659562945
222500,12.0,176068752.33469388,18.98638511498847
946164,12.0,510655525.85816324,20.051205803154083
277160,4.0,373116497.6673469,19.737401255030335
3182015,11.0,7879349.415816326,15.879755896981049
14261075,8.0,19786650.478571426,16.800518050023456
517376,8.0,53526.35357142857,10.887929401721571
6143174,8.0,8389408.78622449,15.942480609479519
13149,12.0,159298327.95306122,18.886289278610885
171568,12.0,129913947.8382653,18.68238284953539
98991,5.0,53845867.48469388,17.8016362173906
4489906,9.0,8002268.029081632,15.895235563099753
708479,9.0,206858426.2755102,19.147545186205935
3312138,3.0,29247526.134693876,17.191305551473675
10806577,2.0,20987544.285714284,16.859439690465255
25193165,12.0,19649692.857142854,16.793572265477632
73460,11.0,1741715328.5714283,21.27813628558849
187010,2.0,1761243088.813214,21.28928569714574
20847232,9.0,73038326.42857142,18.106494880907583
10873860,12.0,49855869.642857134,17.724646793536024
62592,12.0,62711785.71428571,17.95405995786383
2728423,5.0,26129910.714285713,17.078591220509928
17215226,11.0,21531046.428571425,16.88500647143726
20678499,11.0,20318618.57142857,16.82704819467402
145629,2.0,13922016.428571427,16.44898206075397
25330887,1.0,8071341.284285713,15.903830232666598
936234,7.0,41807857.142857134,17.548594849755663
2920744,5.0,42999381.07142857,17.57669627986654
14120714,11.0,28366631.071428567,17.16072405004845
1481638,2.0,31964745.145631064,17.28014413923177
46505,7.0,296396789.5151092,19.507209619732095
4186478,9.0,17315785.46820388,16.667129098243645
14104063,1.0,7411931.829793689,15.818601669069551
350629,12.0,70513844.21432038,18.071319620338404
187720,3.0,121914422.3433859,18.618829900360264
9782726,8.0,67378131.12864077,18.02583105926596
187616,8.0,59126964.91504854,17.895197637459653
2396904,12.0,96313328.76213591,18.383117275935668
1443093,2.0,75926924.63592233,18.145281917747305
23126212,8.0,24861468.44660194,17.028829710950866
2497347,7.0,52550879.20606796,17.77729238599538
217982,7.0,141519803.4383495,18.767950218882884
25015679,12.0,39030129.41510922,17.47984445493683
1466210,8.0,37992855.676941745,17.45290869151331
582398,12.0,366850500.94053394,19.72046496864204
1134919,6.0,209024948.2576456,19.1579641724589
1275551,7.0,148015217.2338592,18.81282564559056
2220694,6.0,7103276.699029125,15.776066742455496
2624370,8.0,4176211.711468446,15.244915104450273
2441360,5.0,56098798.990230575,17.842624961889975
92706,11.0,12375083.602002425,16.331195622113576
172666,7.0,25593887.307038832,17.057864103869214
240371,10.0,248072519.7686893,19.329231679805456
4558294,6.0,409254896.3343446,19.829848738308506
639629,5.0,75304780.5945995,18.137054178066965
26297740,4.0,3388426.3608009703,15.0358761712286
2102508,2.0,26282123.786407765,17.084399562105677
1881015,6.0,55820489.057524264,17.837651547365567
2761428,3.0,10632795.444902912,16.179453692688643
164395,6.0,25106126.6059466,17.03862246220373
1152328,9.0,26637287.62135922,17.097822582437814
1640125,7.0,41608583.340473294,17.54381703424816
1331978,8.0,234879170.65570384,19.2745817724565
2032436,12.0,156257589.59089804,18.867016418782885
106344,10.0,92381182.08640775,18.341433858797487
17593898,7.0,63273190.14393203,17.962972260966744
8481,6.0,113293711.71116504,18.54549422323261
3262031,10.0,22526862.907038834,16.93021906201398
25506,11.0,83038025.59423542,18.23480920053651
34157225,5.0,14206553.39805825,16.46921392301544
2069318,5.0,7150133.463774271,15.782641580758114
106337,3.0,238608962.7364684,19.290336630780374
53964,5.0,1912113534.379672,21.37147502971839
2371682,12.0,251055881.77572814,19.341186108872904
4242732,6.0,50275632.19824029,17.733031068347316
1186616,5.0,156333793.54332522,18.867503981512048
8137954,4.0,316571.732645631,12.66530513831674
317873,8.0,80844420.09714805,18.208037126109705
4711636,6.0,39068021.84466019,17.480814834693923
35876700,10.0,596675.2427184465,13.299128262316673
12760089,10.0,51513946.42518203,17.757363133345546
106335,9.0,194512304.01171115,19.08600597872228
168958,5.0,141000042.47572812,18.764270749588697
3753182,7.0,79851314.53349514,18.195676895025734
2554065,10.0,28413106.7961165,17.162361103575385
2396574,12.0,31589297.90406553,17.2683289472722
6703617,4.0,173859690.97838858,18.973759158197236
5884079,8.0,112120989.48398302,18.535089109444744
18195326,6.0,38195.498901548046,10.550472957849783
6846215,12.0,84886928.64686047,18.256830677671598
8219325,6.0,313563913.4044347,19.563513767767045
22578492,8.0,815011.7496040463,13.610957808811161
14291637,2.0,151193064.21115822,18.83406814903825
8700683,7.0,92932549.51055025,18.34738451389894
3176181,6.0,16126.384304909823,9.688211986345713
6961461,2.0,105634159.5529556,18.475492357542972
26429300,2.0,2483450.949522301,14.725159662789823
10061978,10.0,156448336.6898278,18.868236396445965
10328139,9.0,7517803.924794359,15.83278462199924
21404478,9.0,664271.3781740152,13.40644604703193
20472949,3.0,9634613.425892811,16.080872737167144
22267013,9.0,6261070.065651663,15.649861665473274
16125220,10.0,6288052.942829408,15.654162032716899
26342915,4.0,158155.19159045623,11.97133205519757
18798887,9.0,50436121.89470188,17.736218180591706
14790659,9.0,56576235.92244418,17.851099594980024
15726696,8.0,92814850.28457569,18.346117209572128
20688153,1.0,180588234.5317529,19.011730050267737
6767366,8.0,2718540.84708527,14.815605841052164
15122117,9.0,60764818.217697844,17.92252153171995
16751513,9.0,54299213.294334024,17.8100202966654
13814165,1.0,115057933.82491186,18.560946331867353
