Wikipedia_movie_ID,Movie_runtime,Revenue_with_inflation,log_revenues,Interval
1704458,121.0,26022416.59937888,17.074468901423934,2h-2h30
1181107,124.0,39500643.45062112,17.491827519627815,2h-2h30
2018960,104.0,31255598.617080744,17.257709073846794,1h30-2h
4619136,91.0,52223564.266770184,17.77104437372734,1h30-2h
5159792,105.0,1135577.4142857143,13.942651814589327,1h30-2h
2056466,83.0,140085639.80807453,18.757764506468316,1h-1h30
1882947,95.0,32947215.57391304,17.310417310756737,1h30-2h
5961506,90.0,12044052.10279503,16.304081494611854,1h-1h30
594240,118.0,125620296.39999999,18.648774394484622,1h30-2h
473273,90.0,609404560.4624224,20.227992908016635,1h-1h30
44302,120.0,287403328.3335404,19.476397112382575,1h30-2h
4746060,94.0,82827.47919254658,11.324515159621374,1h30-2h
1152416,110.0,30067962.984472048,17.21897081021821,1h30-2h
13348042,111.0,49265.51956521739,10.804979715036442,1h30-2h
4648834,91.0,113048569.65062112,18.543328104247497,1h30-2h
4087825,93.0,22048753.288819876,16.908766618069098,1h30-2h
184158,95.0,26694156.494720496,17.099955241541963,1h30-2h
2932389,92.0,26731798.438509315,17.101364367501972,1h30-2h
367085,95.0,307450891.5295031,19.54382593011399,1h30-2h
2638660,88.0,12595839.80279503,16.348877143020797,1h-1h30
6449273,116.0,417592.7409937888,12.942261932721777,1h30-2h
195388,105.0,55551061.531677015,17.832813183348463,1h30-2h
179064,96.0,1149924.2844720497,13.955206658582389,1h30-2h
171623,122.0,173306346.51956522,18.970571375593845,2h-2h30
948784,86.0,8275473.682608696,15.928806720200427,1h-1h30
10016161,113.0,169581.26149068322,12.041087509742244,1h30-2h
561006,97.0,63561379.208385095,17.96751659871116,1h30-2h
652539,86.0,573950494.547205,20.168053704130962,1h-1h30
1847843,86.0,7275920.527639751,15.800080896026104,1h-1h30
10071292,104.0,173805938.84503105,18.973449940781563,1h30-2h
5848001,95.0,48528.51149068323,10.789906769987455,1h30-2h
5830099,105.0,32673661.641925465,17.30207985693945,1h30-2h
3130501,90.0,37001523.43167702,17.42646964358999,1h-1h30
473776,94.0,17130248.931677017,16.656356402108145,1h30-2h
9615983,107.0,5804703.687267081,15.574179127412883,1h30-2h
25737451,99.0,554782.001863354,13.226330526131196,1h30-2h
409754,86.0,6358700.759006211,15.66533463127253,1h-1h30
67442,117.0,132130343.25434782,18.69929944224026,1h30-2h
35278316,97.0,2478726.7080745343,14.723255562130355,1h30-2h
4451435,121.0,123206127.30279502,18.629369342427577,2h-2h30
18717177,92.0,800478710.8627329,20.500720495247563,1h30-2h
1519350,99.0,109837886.51304348,18.51451607773344,1h30-2h
2979644,121.0,1225142.0726708074,14.018567372926528,2h-2h30
159980,86.0,30793476.377018634,17.242813419568805,1h-1h30
675574,112.0,141284999.81801242,18.766289683619075,1h30-2h
1354757,123.0,48614921.55621118,17.69944106965288,2h-2h30
2372920,132.0,59065261.44968944,17.894153516829004,2h-2h30
2807539,98.0,3801844.5850931676,15.150996924049613,1h30-2h
3069564,97.0,60551720.8068323,17.91900844716041,1h30-2h
2390149,86.0,39494378.88198758,17.491668912959653,1h-1h30
11242,106.0,140679027.1521739,18.76199145022182,1h30-2h
6012106,99.0,40513585.03478261,17.517147908789305,1h30-2h
1067272,123.0,111760669.5226708,18.53187026361328,2h-2h30
2564144,92.0,65171796.383229814,17.992537362501782,1h30-2h
1774803,97.0,465884608.4456522,19.959448540065427,1h30-2h
10541514,85.0,377087.0416149068,12.840231319396688,1h-1h30
74293,123.0,110460379.06614907,18.520167454136562,2h-2h30
5524740,95.0,22468684.295341615,16.927633088612794,1h30-2h
142476,137.0,145012195.0695652,18.79232840077635,2h-2h30
735291,89.0,291009693.9204969,19.48886713702249,1h-1h30
171628,132.0,161642955.78229812,18.90090048421311,2h-2h30
2233996,202.0,7644872.388198758,15.849545705014847,3h-3h30
11545267,104.0,9873021.308385093,16.10531647483952,1h30-2h
241052,115.0,31259425.77111801,17.257831513342882,1h30-2h
6947457,101.0,16576945.90341615,16.623523487049813,1h30-2h
2982138,97.0,9875285.2121118,16.105545750573544,1h30-2h
4415958,96.0,670564.9788819875,13.415875888092542,1h30-2h
1530223,106.0,31949374.39285714,17.27966315777787,1h30-2h
1582661,105.0,57152449.53136646,17.861232808727802,1h30-2h
31079,103.0,156537423.2326087,18.868805665445354,1h30-2h
899255,101.0,162565294.9478261,18.906590294091558,1h30-2h
667361,153.0,1610768114.6245341,21.19997699200052,2h30-3h
1602002,98.0,688962.0885093168,13.442941524547695,1h30-2h
5488755,93.0,1731065.0661490683,14.364247422215088,1h30-2h
20181491,119.0,598549275.9440993,20.210019411977687,1h30-2h
8401840,133.0,102640594.50155279,18.446744070358864,2h-2h30
2269465,91.0,28012582.96832298,17.14816435891908,1h30-2h
54030,136.0,336096075.2984472,19.632907615443123,2h-2h30
2435668,117.0,90464829.47142857,18.320471708510937,1h30-2h
3718428,95.0,6980201.821428571,15.758588388565327,1h30-2h
244752,101.0,5249744.869565217,15.473690037113677,1h30-2h
1466657,133.0,45679144.082919255,17.637152385897416,2h-2h30
1346428,109.0,47113409.71801242,17.668068225853986,1h30-2h
1210913,81.0,5475644.454347826,15.515820535296411,1h-1h30
6401155,75.0,168887.21801242235,12.0369864220898,1h-1h30
1417388,102.0,46200476.49409938,17.648500669723877,1h30-2h
20798851,104.0,76595.9602484472,11.246299616067047,1h30-2h
25932995,93.0,1855740.0621118012,14.433794129778496,1h30-2h
545933,85.0,120117652.00186335,18.60398225378432,1h-1h30
1015585,104.0,8711346.206832297,15.980136895649464,1h30-2h
718302,125.0,30934798.501552794,17.24739227331854,2h-2h30
96893,120.0,137622700.93664595,18.74002644759344,1h30-2h
1070097,120.0,1439409.8192546584,14.179743739801824,1h30-2h
6344136,85.0,1303638.3900621117,14.08066967477712,1h-1h30
142224,144.0,389864963.7242236,19.781310990269716,2h-2h30
3569822,140.0,518123849.8326087,20.06572486398668,2h-2h30
173941,178.0,1440190327.3304348,21.08804111355765,2h30-3h
13141602,87.0,848669.7552795031,13.651425408795735,1h-1h30
1716343,108.0,2755008.891925466,14.828931228123096,1h30-2h
10408933,106.0,74720425.53191489,18.12926404688892,1h30-2h
31505444,85.0,13813378.267021274,16.441148120163525,1h-1h30
1345561,96.0,19755271.0393617,16.798930901772067,1h30-2h
19105706,82.0,14591238.652482267,16.495931814255382,1h-1h30
73376,102.0,23018042.198581558,16.951788909795084,1h30-2h
5118109,90.0,25031342.553191487,17.035639299731848,1h-1h30
17727095,121.0,33146810.992907796,17.31645707065973,2h-2h30
11241120,114.0,41864193.9716312,17.54994146039893,1h30-2h
18584922,93.0,20016854.79574468,16.812085216399705,1h30-2h
18585467,109.0,22622771.14751773,16.934467529880664,1h30-2h
1276889,78.0,18161214.53900709,16.714798808802332,1h-1h30
3981967,83.0,35928071.27659574,17.397029477620926,1h-1h30
14255798,80.0,14861062.411347516,16.514255089405363,1h-1h30
10612874,80.0,8634360.283687942,15.971260182705981,1h-1h30
11575861,70.0,20921719.148936167,16.856298371076033,1h-1h30
62084,102.0,82628337.23404254,18.229863245445035,1h30-2h
6400083,69.0,9547609.929078013,16.071801411927858,1h-1h30
18576398,77.0,8648619.431560284,15.972910262882273,1h-1h30
171005,137.0,23981422.80520161,16.99279003879774,2h-2h30
4951456,97.0,8064169.888145161,15.90294133654969,1h30-2h
12053509,98.0,9346850.791814515,16.050550030820716,1h30-2h
3028248,108.0,38419441.58427419,17.46407418069292,1h30-2h
685987,107.0,117527293.12854837,18.582181146520306,1h30-2h
8499528,95.0,36231210.58673387,17.405431476244406,1h30-2h
6179154,92.0,826042.3387096773,13.624401308707263,1h30-2h
1681132,115.0,143648455.8858871,18.782879594190742,1h30-2h
2372989,120.0,8335947.258064515,15.936087715947654,1h30-2h
2541839,113.0,261689063.5243145,19.382667576502246,1h30-2h
2055559,130.0,2671921.2690322576,14.798308348022028,2h-2h30
5578994,108.0,25128724.81004032,17.03952216450128,1h30-2h
5813191,97.0,10882664.109758064,16.202681632447245,1h30-2h
779536,126.0,8409493.34766129,15.944871786098867,2h-2h30
5083366,96.0,17082069.379596774,16.65353989704167,1h30-2h
576204,113.0,51984895.32012096,17.76646375973672,1h30-2h
1235519,110.0,71319048.77004032,18.082674013377844,1h30-2h
6575053,99.0,19218996.06754032,16.771409726403395,1h30-2h
1032620,90.0,525655988.36016124,20.08015754221678,1h-1h30
7455727,95.0,5089532.423427419,15.442696522505074,1h30-2h
3213906,93.0,103252.93221774192,11.544936909623342,1h30-2h
2002320,96.0,27477127.777177416,17.128864499374604,1h30-2h
12485800,94.0,179057.65758064514,12.09546314234588,1h30-2h
8743877,86.0,151583.48939516128,11.928891837256499,1h-1h30
509676,124.0,63318186.76673386,17.96368315653949,2h-2h30
24225279,98.0,5335327.221612902,15.48986077572235,1h30-2h
301574,82.0,498796176.1834274,20.02770810570915,1h-1h30
1673325,93.0,9331316.475604838,16.048886664220667,1h30-2h
5083763,112.0,28783315.485685483,17.17530645381983,1h30-2h
18935792,93.0,16487802.720524192,16.61813143644714,1h30-2h
3477126,98.0,37064788.791693546,17.42817798773468,1h30-2h
12404324,95.0,73163.75,11.20045535870895,1h30-2h
26670965,89.0,7480920.27375,15.827866373632936,1h-1h30
2387940,102.0,276134.1532258064,12.52864208902156,1h30-2h
5018573,100.0,135634214.3568145,18.725472219909264,1h30-2h
31207174,100.0,1458974.859596774,14.193244596099968,1h30-2h
145359,107.0,148687620.9677419,18.81735815959747,1h30-2h
770128,123.0,14783521.607782256,16.509023713559085,2h-2h30
16079090,93.0,18676177.685443547,16.7427593491337,1h30-2h
24544387,103.0,8709790.419354837,15.979958286467413,1h30-2h
513090,89.0,63959341.94907258,17.97375815740106,1h-1h30
213270,108.0,783442159.9621774,20.479207794396114,1h30-2h
3357475,94.0,7096883.749999999,15.775166337212331,1h30-2h
618929,108.0,508357637.4950806,20.046695768660477,1h30-2h
7171361,102.0,4837702.795927419,15.39195053708023,1h30-2h
10095763,108.0,32430563.824999996,17.294611864040476,1h30-2h
4672611,90.0,65712.8481048387,11.093049742505169,1h-1h30
739786,105.0,20769064.51612903,16.848975154690102,1h30-2h
3529964,125.0,316756685.12923384,19.573644482323182,2h-2h30
497890,75.0,31389016.480604835,17.261968596075114,1h-1h30
4944673,100.0,52158312.2885887,17.76979411862876,1h30-2h
4876364,105.0,20633947.590725806,16.842448218691853,1h30-2h
5608911,110.0,44131989.300282255,17.602695458414246,1h30-2h
14570681,86.0,27988.67455645161,10.239555227206461,1h-1h30
2841422,101.0,46435030.74241935,17.653564705244776,1h30-2h
2408687,101.0,21369599.65649193,16.877479893216805,1h30-2h
21509421,99.0,14001684.334798386,16.454688189971368,1h30-2h
29558941,116.0,2945303.521209677,14.895722432986267,1h30-2h
8056384,117.0,45152054.82362903,17.625546347835506,1h30-2h
2439288,114.0,5713656.972862903,15.558369827220188,1h30-2h
5330839,81.0,2054560.8262903225,14.535572673238878,1h-1h30
23276270,102.0,4083021.0747983865,15.222347731884861,1h30-2h
1879413,106.0,20081898.77552419,16.815329408851312,1h30-2h
1163257,101.0,184673912.36116934,19.034102191886543,1h30-2h
22142761,99.0,8404230.277903225,15.944245741559637,1h30-2h
692739,105.0,91816208.46971773,18.33529940285629,1h30-2h
6465014,96.0,95789960.6639516,18.377668442710192,1h30-2h
9626476,109.0,37626530.62370967,17.443219961234693,1h30-2h
1815970,98.0,18231228.799637094,16.718646549739056,1h30-2h
4179770,94.0,10755576.315887095,16.190934905104836,1h30-2h
33270,89.0,219074797.21475804,19.204923769262752,1h-1h30
6060885,91.0,36605.476209677414,10.50795313141225,1h30-2h
2941342,102.0,3041686.1412903224,14.92792257136022,1h30-2h
2636543,117.0,64910494.300282255,17.988519868144458,1h30-2h
3038054,90.0,52320008.89633064,17.772889435150102,1h-1h30
7846363,102.0,4372489.911491935,15.290843178609096,1h30-2h
45568,145.0,212411118.38862902,19.1740341924245,2h-2h30
846820,96.0,700955486.0767338,20.367954942378812,1h30-2h
848218,106.0,174967072.31814516,18.98010835600179,1h30-2h
30275589,117.0,378064346.20669353,19.750574967156744,1h30-2h
10474816,101.0,3196236.302741935,14.977484520163236,1h30-2h
770144,116.0,43494442.742903225,17.58814373486109,1h30-2h
600008,123.0,226345256.06133062,19.237572073205275,2h-2h30
449547,133.0,368650895.1612903,19.725360670611526,2h-2h30
766348,103.0,19177380.054516125,16.76924202030593,1h30-2h
22718064,98.0,4823825.284637096,15.389077798789055,1h30-2h
129542,119.0,34796186.23471774,17.365018347782787,1h30-2h
14774463,83.0,19243664.05189516,16.772692424358265,1h-1h30
5398963,100.0,1873405.0211693547,14.443268199997707,1h30-2h
10136056,95.0,226571.6129032258,12.33081634569164,1h30-2h
25536699,92.0,10261864.970766127,16.143945152218382,1h30-2h
3476903,94.0,26830355.50693548,17.1050444726657,1h30-2h
2093510,113.0,68184461.18709677,18.03772725502237,1h30-2h
901489,114.0,70921701.16403225,18.07708702596709,1h30-2h
1320650,105.0,43083304.95008064,17.578646123885584,1h30-2h
24160887,88.0,2474166.733145161,14.721414223820986,1h-1h30
4457806,145.0,548357590.7283064,20.12243816992743,2h-2h30
51888,127.0,1119102821.652661,20.835793149143903,2h-2h30
5144797,94.0,4104007.270443548,15.227474437381746,1h30-2h
678603,109.0,27388255.062016126,17.125624832091077,1h30-2h
5644502,121.0,28660091.209838707,17.17101616283791,2h-2h30
291610,104.0,11161842.819032257,16.22801162843888,1h30-2h
1125221,97.0,168322755.92443547,18.941393860504792,1h30-2h
1724301,99.0,167757197.7768145,18.938028240656,1h30-2h
384990,100.0,86714778.67649193,18.278134884854182,1h30-2h
22150482,91.0,694503.3566935483,13.450952274416904,1h30-2h
390867,97.0,14531635.33737903,16.49183857824145,1h30-2h
5552960,89.0,2129187.8512903224,14.571251174501885,1h-1h30
2353104,112.0,91941552.13419354,18.336663630233723,1h30-2h
4726,126.0,970833220.5904838,20.69366525104014,2h-2h30
4524855,94.0,28476983.584677417,17.164606725439462,1h30-2h
19271559,102.0,236012.09677419352,12.371638340211895,1h30-2h
4343497,88.0,3586902.406290322,15.09279954853077,1h-1h30
21318106,108.0,14996003.298508063,16.52329427679711,1h30-2h
2103169,102.0,9894665.549999999,16.107506336548635,1h30-2h
3051466,95.0,364081.7009677419,12.805133574641108,1h30-2h
23808966,88.0,95549589.42374998,18.3751559316633,1h-1h30
5652838,95.0,93109037.89354838,18.349281814802502,1h30-2h
600216,97.0,115886643.23721772,18.568123057814002,1h30-2h
695227,113.0,537762969.9421774,20.102928444728143,1h30-2h
657764,100.0,187059737.40637094,19.046938575176103,1h30-2h
987370,126.0,25403088.87254032,17.050381333750103,2h-2h30
7760868,90.0,1289902.873830645,14.07007748189915,1h-1h30
6197876,90.0,1871495.6833064514,14.442248499781856,1h-1h30
22215272,94.0,4431405.611209677,15.304227385421099,1h30-2h
2056480,90.0,110710883.79423386,18.5224327107704,1h-1h30
10701274,103.0,43867887.043749996,17.596693107946685,1h30-2h
3418109,114.0,13104432.42625,16.388461084091716,1h30-2h
73428,125.0,88021761.74576612,18.293094634436237,2h-2h30
6043815,84.0,27300031.380120967,17.12239840960951,1h-1h30
1496622,108.0,75303091.09169354,18.137031742282076,1h30-2h
596701,87.0,10350348.265967742,16.152530725995312,1h-1h30
9709480,97.0,11335753.052782256,16.243472275780707,1h30-2h
4131836,112.0,2570171.7338709673,14.759483277156763,1h30-2h
1118829,124.0,298078156.76330644,19.512866281100454,2h-2h30
129444,99.0,344089814.8458064,19.65641327092774,1h30-2h
10587298,120.0,24911898.1366129,17.030856084119044,1h30-2h
602501,89.0,25918848.467741933,17.07048100206262,1h-1h30
2053385,95.0,2589838.621895161,14.7671061235859,1h30-2h
129493,129.0,556658405.2256451,20.137462333684823,2h-2h30
1623500,93.0,37982963.17262097,17.45264827959472,1h30-2h
6212119,86.0,858047.9391532257,13.66241525004821,1h-1h30
2513630,86.0,23994073.053588707,16.99331740171307,1h-1h30
24878469,119.0,11316801.281411288,16.241799018494742,1h30-2h
17188776,94.0,399339.54810483864,12.897567331735196,1h30-2h
4490437,110.0,39071092.224556446,17.480893422221676,1h30-2h
1996645,120.0,8435676.529677419,15.947980475805515,1h30-2h
5846373,125.0,1095030.045645161,13.90629235980165,2h-2h30
8195278,106.0,21276877.584032256,16.873131481598136,1h30-2h
98164,85.0,18187960.70193548,16.71627043326578,1h-1h30
2351932,90.0,33853518.518387094,17.33755349633392,1h-1h30
8771437,106.0,21511799.30491935,16.884112147439538,1h30-2h
6179287,89.0,455069.084516129,13.02820452050884,1h-1h30
255482,79.0,4561268.90733871,15.333111411934114,1h-1h30
1986156,98.0,149651999.4368548,18.823823152927854,1h30-2h
129524,107.0,199268848.50302416,19.11016546841539,1h30-2h
2967406,100.0,16421662.690524193,16.614111916942747,1h30-2h
226682,114.0,44066566.74705645,17.6012119292465,1h30-2h
936196,100.0,33699931.28629032,17.33300635633803,1h30-2h
77856,139.0,965504029.683387,20.688160833499314,2h-2h30
4836072,172.0,679714838.7096773,20.337183913341885,2h30-3h
8695,90.0,86516087.17258063,18.275840933483945,1h-1h30
264851,130.0,66083387.09677419,18.006427943381144,2h-2h30
24225138,101.0,10139079.677419353,16.131907790412505,1h30-2h
6322029,111.0,1179116435.4838707,20.888031211457363,1h30-2h
23769406,114.0,40122056.4516129,17.507436777262157,1h30-2h
12624564,116.0,34929790.32258064,17.36885061397601,1h30-2h
1591973,133.0,66083387.09677419,18.006427943381144,2h-2h30
6456053,122.0,50978612.9032258,17.74691674789606,2h-2h30
612710,92.0,37804.49132653061,10.540183192711545,1h30-2h
1851703,125.0,40489667.703571424,17.51655738109819,2h-2h30
1231856,137.0,81002969.14285713,18.209996368049552,2h-2h30
4501185,89.0,19213859.999489795,16.77114245154502,1h-1h30
2023704,114.0,266118701.10459182,19.3994530119625,1h30-2h
25411775,103.0,79048.4693877551,11.277816479866418,1h30-2h
31351,110.0,10896469.638775509,16.203949408385988,1h30-2h
1749093,88.0,787308384.090306,20.484130577266424,1h-1h30
2372994,116.0,262978187.977551,19.38758165125613,1h30-2h
6954370,129.0,48847785.59234694,17.70421960466504,2h-2h30
1364770,125.0,169723561.55969387,18.949681562992748,2h-2h30
2763233,98.0,3435855.775,15.04977658652546,1h30-2h
2825783,119.0,15619315.300510203,16.56401886662056,1h30-2h
644845,124.0,62043718.993367344,17.943349839565716,2h-2h30
842825,87.0,40682391.38520408,17.521305912697184,1h-1h30
231829,189.0,85112019.2494898,18.259478820344892,3h-3h30
818002,105.0,312402287.85408163,19.559802299379562,1h30-2h
5702474,104.0,58922.72908163265,10.983982187929438,1h30-2h
286850,115.0,3101413.9974489794,14.947368693669873,1h30-2h
473253,140.0,200250741.88316324,19.115080848690717,2h-2h30
1052246,160.0,10894208.85255102,16.203741908079515,2h30-3h
1880706,101.0,283917721.7362245,19.4641950419544,1h30-2h
2207640,110.0,34427519.634693876,17.354366791903317,1h30-2h
1673514,103.0,128840272.88112244,18.674084000409525,1h30-2h
2115510,130.0,208828517.9020408,19.157023984637178,2h-2h30
3194428,94.0,27086052.89387755,17.11452950000798,1h30-2h
244610,106.0,390158091.67499995,19.782062578219705,1h30-2h
707151,105.0,20338396.498469386,16.828021110593543,1h30-2h
8760676,93.0,1116550.8469387754,13.92575489059463,1h30-2h
1438861,100.0,32610283.15510204,17.30013823080361,1h30-2h
295757,122.0,58778704.52704082,17.88929017936275,2h-2h30
3210646,109.0,313168.95612244896,12.654498119803248,1h30-2h
2310825,105.0,31202547.609693877,17.25601030360305,1h30-2h
25910532,113.0,3773619.344897959,15.143545137316503,1h30-2h
296252,97.0,4989569.250510204,15.422860141458651,1h30-2h
2399430,128.0,39287322.91785714,17.486412452737227,2h-2h30
686033,132.0,5246942.283673469,15.473156042736703,2h-2h30
3492280,91.0,39688319.993367344,17.496567495653945,1h30-2h
204019,124.0,639220529.132653,20.275760068816517,2h-2h30
874208,100.0,3622887.9668367347,15.102782046638051,1h30-2h
1908729,114.0,543603165.0443877,20.113730062601775,1h30-2h
42224,114.0,41512618.136224486,17.541507990461934,1h30-2h
5384642,90.0,50141533.244897954,17.73036022950287,1h-1h30
2210682,111.0,70727335.64285713,18.074342698895865,1h30-2h
462749,124.0,8630146.508163264,15.970772039527708,2h-2h30
491323,91.0,5629415.667857142,15.54351620571648,1h30-2h
3170133,104.0,290696.35459183675,12.580034546364578,1h30-2h
2367161,120.0,218358539.8892857,19.201648948142182,1h30-2h
2322629,95.0,64030553.08571428,17.97487091937294,1h30-2h
1439597,81.0,34149095.115816325,17.346246646289348,1h-1h30
1006993,94.0,7711598.023979591,15.858235990467415,1h30-2h
6127063,93.0,312847.49234693876,12.653471105881962,1h30-2h
1735236,88.0,163259251.76785713,18.91084999690616,1h-1h30
